" CRUSH DATA"
"Data file SS05.txt"
"Time is 11:25:06.73."
"Date is  1-28-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
   13.280	     -14.648	      -5.511	
   13.300	     -18.311	      -5.640	
   13.320	     -37.842	      -6.226	
   13.341	     -56.152	      -6.775	
   13.360	     -40.283	      -6.720	
   13.381	     -25.635	      -6.299	
   13.401	     -17.090	      -5.914	
   13.421	     -43.945	      -6.500	
   13.441	     -14.648	      -6.006	
   13.461	      -9.766	      -5.402	
   13.480	     -20.752	      -5.658	
   13.500	     -35.400	      -6.171	
   13.520	     -50.049	      -6.702	
   13.540	     -31.738	      -6.519	
   13.560	     -23.193	      -6.189	
   13.580	     -14.648	      -5.823	
   13.601	     -15.869	      -5.731	
   13.621	     -13.428	      -5.621	
   13.641	      -9.766	      -5.347	
   13.661	      -8.545	      -5.145	
   13.681	     -36.621	      -6.061	
   13.700	     -23.193	      -5.969	
   13.720	     -46.387	      -6.500	
   13.740	      -7.324	      -5.621	
   13.760	     -10.986	      -5.310	
   13.781	      -6.104	      -4.761	
   13.800	      -3.662	      -4.395	
   13.821	     -28.076	      -5.731	
   13.841	     -18.311	      -5.731	
   13.861	     -42.725	      -6.226	
   13.881	     -17.090	      -5.841	
   13.901	     -21.973	      -5.768	
   13.920	     -32.959	      -6.097	
   13.940	     -23.193	      -5.969	
   13.960	      -8.545	      -5.237	
   13.980	     -15.869	      -5.200	
   14.000	      -8.545	      -5.017	
   14.020	     -13.428	      -5.145	
   14.041	     -20.752	      -5.475	
   14.061	     -30.518	      -5.823	
   14.081	     -25.635	      -5.841	
   14.101	     -29.297	      -5.951	
   14.121	     -52.490	      -6.592	
   14.140	     -41.504	      -6.628	
   14.160	     -53.711	      -6.830	
   14.180	     -32.959	      -6.573	
   14.200	     -36.621	      -6.537	
   14.221	     -10.986	      -5.585	
   14.240	     -23.193	      -5.841	
   14.261	     -35.400	      -6.317	
   14.281	     -19.531	      -6.024	
   14.301	     -21.973	      -5.896	
   14.320	     -20.752	      -5.914	
   14.341	     -25.635	      -6.006	
   14.360	     -30.518	      -6.134	
   14.380	     -14.648	      -5.823	
   14.400	     -35.400	      -6.171	
   14.420	     -46.387	      -6.610	
   14.440	     -20.752	      -6.189	
   14.460	     -28.076	      -6.171	
   14.481	     -36.621	      -6.390	
   14.501	     -28.076	      -6.262	
   14.521	     -48.828	      -6.610	
   14.541	     -50.049	      -6.775	
   14.561	     -48.828	      -6.830	
   14.580	     -31.738	      -6.573	
   14.600	     -18.311	      -6.134	
   14.620	     -28.076	      -6.226	
   14.640	     -35.400	      -6.464	
   14.661	     -59.814	      -6.921	
   14.680	     -81.787	      -7.452	
   14.701	     -56.152	      -7.343	
   14.721	     -13.428	      -6.116	
   14.741	     -30.518	      -6.171	
   14.761	     -19.531	      -6.134	
   14.781	     -18.311	      -6.061	
   14.800	     -12.207	      -5.676	
   14.820	     -40.283	      -6.372	
   14.840	     -53.711	      -6.903	
   14.860	     -58.594	      -7.104	
   14.881	     -37.842	      -6.885	
   14.900	     -15.869	      -6.024	
   14.921	     -31.738	      -6.281	
   14.941	     -19.531	      -6.024	
   14.961	      -9.766	      -5.438	
   14.980	     -32.959	      -6.116	
   15.001	     -34.180	      -6.390	
   15.020	     -31.738	      -6.354	
   15.040	     -34.180	      -6.409	
   15.060	     -46.387	      -6.665	
   15.080	     -10.986	      -5.859	
   15.100	     -23.193	      -5.859	
   15.120	      -3.662	      -5.127	
   15.141	     -34.180	      -6.171	
   15.161	     -13.428	      -5.804	
   15.181	     -14.648	      -5.511	
   15.201	     -24.414	      -5.804	
   15.221	     -12.207	      -5.511	
   15.240	     -30.518	      -6.042	
   15.260	     -43.945	      -6.482	
   15.280	     -28.076	      -6.317	
   15.300	     -59.814	      -6.903	
   15.321	     -89.111	      -7.581	
   15.340	     -63.477	      -7.544	
   15.361	     -31.738	      -6.885	
