" CRUSH DATA"
"Data file SS05.txt"
"Time is 14:55:07.74."
"Date is  1-26-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
    8.960	     -64.697	      -6.244	
    8.970	     -72.021	      -6.189	
    8.980	     -62.256	      -6.152	
    8.990	     -41.504	      -5.914	
    9.000	     -67.139	      -6.024	
    9.010	     -84.229	      -6.171	
    9.020	     -81.787	      -6.189	
    9.030	     -86.670	      -6.207	
    9.039	    -101.318	      -6.317	
    9.050	     -59.814	      -6.134	
    9.060	     -53.711	      -6.006	
    9.070	     -36.621	      -5.823	
    9.080	     -64.697	      -5.951	
    9.091	     -52.490	      -5.969	
    9.101	     -41.504	      -5.804	
    9.111	     -50.049	      -5.859	
    9.121	     -41.504	      -5.804	
    9.131	     -58.594	      -5.896	
    9.141	     -84.229	      -6.097	
    9.151	     -79.346	      -6.116	
    9.161	    -106.201	      -6.281	
    9.171	    -150.146	      -6.555	
    9.181	    -155.029	      -6.702	
    9.190	    -113.525	      -6.573	
    9.200	     -80.566	      -6.390	
    9.210	     -52.490	      -6.116	
    9.220	     -70.801	      -6.097	
    9.230	     -61.035	      -6.097	
    9.240	     -31.738	      -5.786	
    9.250	     -41.504	      -5.713	
    9.260	     -74.463	      -5.988	
    9.270	    -101.318	      -6.262	
    9.280	     -73.242	      -6.189	
    9.291	     -65.918	      -6.097	
    9.300	     -37.842	      -5.896	
    9.311	     -52.490	      -5.914	
    9.320	     -72.021	      -6.042	
    9.331	     -76.904	      -6.097	
    9.341	     -84.229	      -6.152	
    9.351	     -85.449	      -6.171	
    9.361	     -84.229	      -6.189	
    9.371	     -52.490	      -6.006	
