" CRUSH DATA"
"Data file SS05.txt"
"Time is 11:00:52.36."
"Date is  1-28-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
   20.220	      -2.441	      -4.413	
   20.240	     -79.346	      -5.695	
   20.260	     -43.945	      -5.695	
   20.280	    -115.967	      -6.207	
   20.301	     -39.063	      -5.786	
   20.320	     -48.828	      -5.731	
   20.341	     -96.436	      -6.134	
   20.361	     -59.814	      -5.969	
   20.381	     -10.986	      -5.255	
   20.401	     -23.193	      -5.200	
   20.421	      -9.766	      -5.035	
   20.440	     -24.414	      -5.164	
   20.460	     -47.607	      -5.475	
   20.480	     -75.684	      -5.823	
   20.500	     -64.697	      -5.841	
   20.520	     -80.566	      -5.933	
   20.540	    -163.574	      -6.610	
   20.561	    -123.291	      -6.647	
   20.581	    -168.457	      -6.812	
   20.601	     -92.773	      -6.573	
   20.621	    -100.098	      -6.537	
   20.641	     -17.090	      -5.621	
   20.660	     -62.256	      -5.859	
   20.680	    -108.643	      -6.317	
   20.700	     -46.387	      -5.988	
   20.720	     -46.387	      -5.914	
   20.741	     -51.270	      -5.896	
   20.760	     -67.139	      -5.988	
   20.781	     -83.008	      -6.134	
   20.801	     -34.180	      -5.823	
   20.821	     -96.436	      -6.189	
   20.841	    -148.926	      -6.610	
   20.861	     -54.932	      -6.189	
   20.880	     -70.801	      -6.171	
   20.900	    -107.422	      -6.372	
   20.920	     -69.580	      -6.244	
   20.940	    -145.264	      -6.628	
   20.961	    -157.471	      -6.793	
   20.980	    -152.588	      -6.830	
   21.001	     -81.787	      -6.519	
   21.021	     -42.725	      -6.097	
   21.041	     -73.242	      -6.207	
   21.061	    -108.643	      -6.445	
   21.081	    -184.326	      -6.903	
   21.100	    -275.879	      -7.452	
   21.120	    -177.002	      -7.343	
   21.140	     -29.297	      -6.097	
   21.160	     -70.801	      -6.189	
   21.180	     -53.711	      -6.116	
   21.200	     -47.607	      -6.061	
   21.221	     -18.311	      -5.621	
   21.241	    -112.305	      -6.372	
   21.261	    -170.898	      -6.903	
   21.281	    -187.988	      -7.086	
   21.301	    -111.084	      -6.866	
   21.320	     -29.297	      -6.006	
   21.340	     -81.787	      -6.262	
   21.360	     -36.621	      -5.988	
   21.380	     -10.986	      -5.438	
   21.401	     -90.332	      -6.171	
   21.420	    -104.980	      -6.427	
   21.441	     -87.891	      -6.372	
   21.461	     -98.877	      -6.427	
   21.481	    -142.822	      -6.665	
